0.000665	54842481037220796956672.000000	39201012997566096211968.000000	28094050215667223756800.000000	20180913983245441302528.000000	14523649097501560012800.000000	10466846214779039645696.000000	7549910943612692070400.000000	5447016850554049527808.000000	3928204052621807845376.000000	2829744642004592099328.000000	2033662891606445391872.000000	1456844011792520445952.000000	1038935416824913068032.000000	736543430149723389952.000000	518504458001526554624.000000	362088415111883915264.000000	250333427474276352000.000000	171173331184028254208.000000	115557558779205599232.000000	76851973545898721280.000000	50086437441416339456.000000	32017597417880363008.000000	19934485083278307328.000000	12121885630682972160.000000	7257206086784743424.000000	4289810065951725056.000000	2512494033685306368.000000	1480506394355526400.000000	879451304572397056.000000	534978527046100352.000000	333718450725815680.000000	216323366840660448.000000	144518994677226144.000000	100021633962356160.000000	73891762508340736.000000	55025844047127456.000000	40274679591178496.000000	29164313596747492.000000	20875555973106228.000000	14682051849619518.000000	10104678185532022.000000	6891212461953076.000000	4726592176302236.000000	2693201111740327.500000	1179506691990160.000000	511821061976012.187500	67067149754120817082368.000000	
0.000670	54896186851696914202624.000000	39228971077501412442112.000000	28106746899375872540672.000000	20184810590438005145600.000000	14522733887757087670272.000000	10463533370781623910400.000000	7545642462657160151040.000000	5442609499028330643456.000000	3924093442461673193472.000000	2826128897091548741632.000000	2030607847712389857280.000000	1454338216127181357056.000000	1036928339373874741248.000000	734966531087112208384.000000	517286067899693596672.000000	361160626118558744576.000000	249636803524750770176.000000	170657209769951002624.000000	115180395278933835776.000000	76580437878870753280.000000	49894739503122030592.000000	31885091492966891520.000000	19845388021521514496.000000	12063383743113064448.000000	7219375405404679168.000000	4265736673317043200.000000	2497406384404041728.000000	1471056221324508928.000000	873534585192664064.000000	531208863927022016.000000	331268971616825600.000000	214672166881873920.000000	143372982344590768.000000	99196376315637824.000000	73254556041278880.000000	54528827195825064.000000	39894316426127144.000000	28877163223761704.000000	20662164489501400.000000	14526961030819522.000000	9995328254023756.000000	6815285952571563.000000	4674390058549699.000000	2663733210372808.500000	1167596931660575.250000	508212854988477.375000	67507616043181776306176.000000	
0.000675	54950241648736670318592.000000	39256965030411403001856.000000	28119335651679624232960.000000	20188546273537079377920.000000	14521651062348428869632.000000	10460067803914829824000.000000	7541244056053732081664.000000	5438096376694546890752.000000	3919899439359917555712.000000	2822449148730910179328.000000	2027504826908809625600.000000	1451797263758846328832.000000	1034896090752330498048.000000	733372083281744887808.000000	516055811428330831872.000000	360225110186553769984.000000	248935389557442740224.000000	170138314913974321152.000000	114801788214599368704.000000	76308292671101206528.000000	49702913888032661504.000000	31752700472766365696.000000	19756497237747441664.000000	12005097010188435456.000000	7181732071531425792.000000	4241809879116722688.000000	2482425332415888896.000000	1461680633405824256.000000	867668462819482368.000000	527473460715051840.000000	328842815246846976.000000	213037362033843360.000000	142238817720360624.000000	98380041157890512.000000	72624618635561792.000000	54037825403029408.000000	39518835639674704.000000	28593915221192324.000000	20451832932014584.000000	14374211601764302.000000	9887707245309450.000000	6740618887689204.000000	4623088575997473.000000	2634812178005065.000000	1155945512351873.000000	504712736535258.750000	67945360210942366842880.000000	
0.000680	55004630320476351102976.000000	39284989246058354704384.000000	28131815805837297844224.000000	20192122765507832053760.000000	14520403342885459591168.000000	10456452481025059061760.000000	7536718652487596244992.000000	5433480221135402434560.000000	3915624504071668891648.000000	2818707542038471507968.000000	2024355651611901558784.000000	1449222668613768708096.000000	1032839903075324002304.000000	731761070102173843456.000000	514814458641845977088.000000	359282458769466654720.000000	248229630083934978048.000000	169616972750308835328.000000	114421970175328878592.000000	76035698113447952384.000000	49511065987530366976.000000	31620490286082121728.000000	19667851330981572608.000000	11947046452312989696.000000	7144286766963450880.000000	4218034760175609856.000000	2467553151121359360.000000	1452380606453286912.000000	861853349512223360.000000	523772494934335232.000000	326440064326337984.000000	211418993354328416.000000	141116521251508848.000000	97572635354552720.000000	72001945356995736.000000	53552824030486048.000000	39148216366097448.000000	28314545651543324.000000	20244537029057292.000000	14223780886470714.000000	9781795715691024.000000	6667195066729145.000000	4572675037198755.000000	2606429164971653.000000	1144547352998005.000000	501318163890633.187500	68380355515157273640960.000000	
0.000685	55059338023374143094784.000000	39313038214363007156224.000000	28144186714672882253824.000000	20195541785901824737280.000000	14518993431605079441408.000000	10452690362805562376192.000000	7532069170533985419264.000000	5428763751586439626752.000000	3911271071407025422336.000000	2814906191075432464384.000000	2021162110403695869952.000000	1446615909890936274944.000000	1030760974316537643008.000000	730134442551697866752.000000	513562749762219606016.000000	358333236515067985920.000000	247519946258352144384.000000	169093489738171514880.000000	114041157871677128704.000000	75762802282679713792.000000	49319292699427758080.000000	31488521424365850624.000000	19579485934537773056.000000	11889251856479657984.000000	7107049921672659968.000000	4194416564860379136.000000	2452792383842861056.000000	1443157347265708288.000000	856089815494967936.000000	520106240542350080.000000	324060855294878720.000000	209817130054392512.000000	140006126854383008.000000	96774171526976880.000000	71386533489176424.000000	53073808848685864.000000	38782437340150048.000000	28039029968855048.000000	20040251974501712.000000	14075645847130088.000000	9677574017444282.000000	6594998213010724.000000	4523136738855663.000000	2578575369768510.500000	1133397439838657.500000	498026639377138.125000	68812576560561770201088.000000	
0.000690	55114350172860936355840.000000	39341106525620232257536.000000	28156447753235802882048.000000	20198805044163185213440.000000	14517424014000130097152.000000	10448784401450598924288.000000	7527298516232352825344.000000	5423949667186927206400.000000	3906841549244517580800.000000	2811047178409788571648.000000	2017925958037413560320.000000	1443978432457337733120.000000	1028660469057918205952.000000	728493120291443179520.000000	512301396449124614144.000000	357377982757189124096.000000	246806737501649338368.000000	168568154325329149952.000000	113659553713832312832.000000	75489742498066694144.000000	49127683404697591808.000000	31356849534419791872.000000	19491433905923354624.000000	11831731640384055296.000000	7070031405429964800.000000	4170960372262439936.000000	2438145555612082176.000000	1434012085189759744.000000	850378454061036416.000000	516474985985405248.000000	321705331056747392.000000	208231842772912160.000000	138907667178369776.000000	95984659960525824.000000	70778377786721304.000000	52600763319142104.000000	38421475434541976.000000	27767342265658248.000000	19838952051878664.000000	13929782900712440.000000	9575022212632222.000000	6524011932798175.000000	4474460946934739.000000	2551242029428582.000000	1122490821320895.875000	494835708037785.375000	69241999278372141662208.000000	
0.000695	55169650807227495219200.000000	39369188868100555014144.000000	28168599188413930799104.000000	20201915508676913790976.000000	14515699145139480952832.000000	10444738885997194903552.000000	7522410750334615945216.000000	5419041587750879887360.000000	3902339035277809418240.000000	2807133074353929846784.000000	2014649272302969028608.000000	1441311877011789578240.000000	1026539654244713627648.000000	726838060287238602752.000000	511031105240629706752.000000	356417206633763438592.000000	246090361171914850304.000000	168041210211731079168.000000	113277318754736619520.000000	75216621580434276352.000000	48936301706317152256.000000	31225512577058037760.000000	19403717570422747136.000000	11774499131743436800.000000	7033239392269418496.000000	4147671310911661056.000000	2423615922269275136.000000	1424946862666569472.000000	844720531753352064.000000	512879497840513344.000000	319373944682136000.000000	206663387702998912.000000	137821280071000592.000000	95204167502662048.000000	70177516609972392.000000	52133705965799320.000000	38065331885393368.000000	27499471879599516.000000	19640619896761944.000000	13786172321852082.000000	9474122038505280.000000	6454221381642528.000000	4426636465052535.000000	2524421665341168.500000	1111823521697658.000000	491743584781068.875000	69668626729980141764608.000000	
0.000700	55225209724501267316736.000000	39397280276063602081792.000000	28180649412484208263168.000000	20204887812996587323392.000000	14513835554802159845376.000000	10440570357211392376832.000000	7517420532283869233152.000000	5414051647184723509248.000000	3897773089243299053568.000000	2803171107902949687296.000000	2011337312620206620672.000000	1438619917669932728320.000000	1024400978608856104960.000000	725170798793926901760.000000	509752758943780962304.000000	355451343876532469760.000000	245370967707634008064.000000	167512642108680830976.000000	112894357371474313216.000000	74943320140261015552.000000	48745041259221917696.000000	31094430063518134272.000000	19316287576406421504.000000	11717531938921834496.000000	6996668922307768320.000000	4124553097819587072.000000	2409210005226883584.000000	1415967767047309568.000000	839120670317513856.000000	509322856658365504.000000	317068572708979840.000000	205112811757952896.000000	136747500247705456.000000	94432933107242336.000000	69584090539941440.000000	51672714839848624.000000	37714027003260312.000000	27235399580462800.000000	19445214559973252.000000	13644766170478234.000000	9374829598382946.000000	6385592467855113.000000	4379638101483062.000000	2498098898906454.500000	1101388653854851.250000	488747873036715.812500	70092703021104130686976.000000	
0.000705	55281010662371284221952.000000	39425376417331437109248.000000	28192600316744224997376.000000	20207726758826159898624.000000	14511839074659281666048.000000	10436284605688488919040.000000	7512333127759721136128.000000	5408984367398365691904.000000	3893147442412549832704.000000	2799164261052008366080.000000	2007992400500840726528.000000	1435904319956770095104.000000	1022245756179979436032.000000	723492292215791157248.000000	508467038926176583680.000000	354480869906993512448.000000	244648881527988224000.000000	166982666834399297536.000000	112510811370267230208.000000	74669928660415791104.000000	48553956703537528832.000000	30963633695760699392.000000	19229159672461074432.000000	11660834845837000704.000000	6960318290697980928.000000	4101600991173547520.000000	2394922283693306368.000000	1407069880770592256.000000	833575004376632192.000000	505802284613240384.000000	314787326710759488.000000	203578883140934432.000000	135685532624577984.000000	93670437762762272.000000	68997674620805576.000000	51217435404026832.000000	37367288320766808.000000	26974925898382756.000000	19252596085711416.000000	13505469052644714.000000	9277080236213642.000000	6318077827309017.000000	4333431308020396.000000	2472252182495901.000000	1091175446547605.750000	485843763694295.625000	70514276452144083107840.000000	
0.000710	55337042115939948036096.000000	39453473092690367217664.000000	28204451455976173731840.000000	20210433675499491295232.000000	14509711719427485990912.000000	10431883725901752434688.000000	7507150585273632423936.000000	5403841667015712440320.000000	3888463831933071654912.000000	2795114061561841844224.000000	2004615848461591379968.000000	1433166189184124190720.000000	1020074901582319976448.000000	721803284410930692096.000000	507174540814915993600.000000	353506254503833632768.000000	243924466263052386304.000000	166451560071949451264.000000	112126884193151582208.000000	74396591869827465216.000000	48363144750514184192.000000	30833184204529881088.000000	19142367460405878784.000000	11604422664507537408.000000	6924191241918203904.000000	4078813419910456320.000000	2380749441026106880.000000	1398249988961783808.000000	828081054651855616.000000	502316086857226880.000000	312529131397476800.000000	202060944226897440.000000	134634981984202224.000000	92916439125541744.000000	68418092629259864.000000	50767735481447288.000000	37025020654095320.000000	26717982989492168.000000	19062716008935632.000000	13368245939963634.000000	9180848763884970.000000	6251658866045242.000000	4288002686537316.000000	2446872842257459.500000	1081179261572341.625000	483029039590912.250000	70933326180662078603264.000000	
0.000715	55393292765563998699520.000000	39481566172471028088832.000000	28216202396452853383168.000000	20213009880491579408384.000000	14507455487417979502592.000000	10427369823637512126464.000000	7501874961131457478656.000000	5398625464027099168768.000000	3883723985636434116608.000000	2791022021874605883392.000000	2001208949400805310464.000000	1430406608252287582208.000000	1017889305334261612544.000000	720104494822105677824.000000	505875836192638697472.000000	352527944174577844224.000000	243198063782593167360.000000	165919577689307021312.000000	111742761937652563968.000000	74123440099332718592.000000	48172691649171161088.000000	30703135226200248320.000000	19055941056264732672.000000	11548309964822169600.000000	6888293372663442432.000000	4056191565758752256.000000	2366690944998699008.000000	1389507177620627968.000000	822638034746874880.000000	498863711203703360.000000	310293637904443840.000000	200558781786133632.000000	133595719330676464.000000	92170854938630816.000000	67845282314435984.000000	50323564453909464.000000	36687182227030216.000000	26464535789214780.000000	18875544887340068.000000	13233072442264334.000000	9086115809874516.000000	6186320335835491.000000	4243340716292120.500000	2421953157161622.000000	1071395852162201.500000	480301628406951.000000	71349832404532763557888.000000	
0.000720	55449751472958425006080.000000	39509651596522656104448.000000	28227852717934044512256.000000	20215456682270871519232.000000	14505072364649577447424.000000	10422745012400155525120.000000	7496508316561240489984.000000	5393337673687451566080.000000	3878929620813557530624.000000	2786889638266610909184.000000	1997772976124018032640.000000	1427626637515966906368.000000	1015689834134375235584.000000	718396619005748314112.000000	504571473420798197760.000000	351546363390560960512.000000	242469995740341960704.000000	165386957603264430080.000000	111358615443890552832.000000	73850591458786131968.000000	47982674886375735296.000000	30573534687460126720.000000	18969907709672525824.000000	11492510701294180352.000000	6852630997295347712.000000	4033737844266408960.000000	2352747482538237440.000000	1380841492773802752.000000	817245819940897024.000000	495445024262403392.000000	308080746534310976.000000	199072326430455680.000000	132567696421261936.000000	91433648141904208.000000	67279209330924256.000000	49884888677501752.000000	36353740848748920.000000	26214554377936464.000000	18691055964798360.000000	13099925580180020.000000	8992862749919027.000000	6122047419134378.000000	4199434129003135.000000	2397485568636003.000000	1061821069937196.625000	477659507474123.187500	71763776354631437778944.000000	
0.000725	55506407277700243783680.000000	39537725374328549146624.000000	28239402015624502706176.000000	20217775382959015067648.000000	14502564327879021166592.000000	10418011410601212903424.000000	7491052715135816695808.000000	5387980206591904317440.000000	3874082443031080861696.000000	2782718390076100837376.000000	1994309180949724659712.000000	1424827314744374067200.000000	1013477331201773273088.000000	716680329246767185920.000000	503261978546643009536.000000	350561915826458984448.000000	241740565064832548864.000000	164853921471685001216.000000	110974602069454290944.000000	73578153535678201856.000000	47793164484940668928.000000	30444425718029332480.000000	18884292141144727552.000000	11437037949240162304.000000	6817210487473326080.000000	4011455101426518016.000000	2338920208767662592.000000	1372253349225171712.000000	811904531938289280.000000	492060042624153792.000000	305890442691067712.000000	197601555281184576.000000	131550889260305904.000000	90704793938689968.000000	66719845857769912.000000	49451677781158032.000000	36024665778790364.000000	25968009404990984.000000	18509222690734424.000000	12968782465753094.000000	8901071022731311.000000	6058825370590553.000000	4156271724816164.500000	2373462592721262.500000	1052450830170431.500000	475100691600419.437500	72175140280796180381696.000000	
0.000730	55563249394003600211968.000000	39565783585173746483200.000000	28250849902028696584192.000000	20219967280732541288448.000000	14499933346816820510720.000000	10413171139296677068800.000000	7485510220462948352000.000000	5382554966911503826944.000000	3869184145008219914240.000000	2778509739005622353920.000000	1990818795393455489024.000000	1422009655163147255808.000000	1011252616672102318080.000000	714956275235692871680.000000	501947856252566962176.000000	349574985575156350976.000000	241010057361074651136.000000	164320676203699601408.000000	110590867188550041600.000000	73306224741594005504.000000	47604224006301097984.000000	30315847295283953664.000000	18799116768099913728.000000	11381903761346668544.000000	6782037916475361280.000000	3989346205383496704.000000	2325210391374523392.000000	1363743268060987648.000000	806614366095550848.000000	488708827097157760.000000	303722735515216448.000000	196146457119312544.000000	130545278781589008.000000	89984269107608288.000000	66167164233145776.000000	49023900956351880.000000	35699925693461984.000000	25724871017793552.000000	18330018169118532.000000	12839620022065166.000000	8810721990528199.000000	5996639446471958.000000	4113842336882719.000000	2349876802526617.500000	1043281103996420.250000	472623229989135.875000	72583907435220872200192.000000	
0.000735	55620267207713349435392.000000	39593822378328353406976.000000	28262196008676210245632.000000	20222033671948710445056.000000	14497181385731851943936.000000	10408226320315901280256.000000	7479882894116218994688.000000	5377063850778101284864.000000	3864236405567163203584.000000	2774265128499431342080.000000	1987303029926713360384.000000	1419174651567407628288.000000	1009016488043027103744.000000	713225084786623905792.000000	500629590817199685632.000000	348585938316376408064.000000	240278742206629347328.000000	163787415295601246208.000000	110207545459273465856.000000	73034895398227304448.000000	47415911342154735616.000000	30187834732443193344.000000	18714401889275297792.000000	11327119116183465984.000000	6747118885402947584.000000	3967413848809088512.000000	2311619245643995136.000000	1355311760093222912.000000	801375517904593792.000000	485391439300888960.000000	301577633517784192.000000	194707018992941696.000000	129550843693099024.000000	89272048214338016.000000	65621134833657976.000000	48601525806180616.000000	35379488100844116.000000	25485108579581996.000000	18153415028302164.000000	12712414925715878.000000	8721796915422289.000000	5935474895104079.000000	4072134827950903.000000	2326720826206230.500000	1034307916744406.000000	470225205299778.750000	72990062054915857973248.000000	
0.000740	55677450077728761970688.000000	39621837974639875194880.000000	28273440093641870671872.000000	20223976006312215445504.000000	14494310571374542848000.000000	10403179236413254139904.000000	7474172934057203073024.000000	5371508857799703527424.000000	3859240974648470929408.000000	2769986045373267836928.000000	1983763116384090849280.000000	1416323301767594377216.000000	1006769736517169577984.000000	711487372324497653760.000000	499307649354688299008.000000	347595121304899616768.000000	239546871379358777344.000000	163254316318586765312.000000	109824758229532065792.000000	72764245429731467264.000000	47228276900477493248.000000	30060418347268399104.000000	18630164815001948160.000000	11272693434423273472.000000	6712458309866548224.000000	3945660499821710336.000000	2298147969457126400.000000	1346959386893459712.000000	796188243014534272.000000	482107988747049408.000000	299455177604981248.000000	193283247236465152.000000	128567573224669808.000000	88568111006408496.000000	65081732257688672.000000	48184523617477000.000000	35063323224001752.000000	25248693266695032.000000	17979386984563856.000000	12587144447655768.000000	8634277407655742.000000	5875317324510096.000000	4031138423686529.000000	2303987597354958.000000	1025527521644963.625000	467904854614865.625000	73393592431529034776576.000000	
0.000745	55734775204301208813568.000000	39649826915687575060480.000000	28284588845150425317376.000000	20225805642222805188608.000000	14491333762795796692992.000000	10398042529156802019328.000000	7468391500327022493696.000000	5365899188880732585984.000000	3854205067709566681088.000000	2765677915016154578944.000000	1980202971739905064960.000000	1413458312920481136640.000000	1004514137893801426944.000000	709744223963089469440.000000	497982627641253167104.000000	346602798365609295872.000000	238814500685700464640.000000	162721318198249488384.000000	109442392354673115136.000000	72494152180651761664.000000	47041216082615918592.000000	29933520029676105728.000000	18546357015553761280.000000	11218603422102712320.000000	6678049432423112704.000000	3924087967880199168.000000	2284801522204203776.000000	1338691153869085184.000000	791056502709125888.000000	478861194848573248.000000	297357071868466368.000000	191876120613299680.000000	127595989253245296.000000	87872709398620096.000000	64549123541692720.000000	47773006323286896.000000	34751487183369736.000000	25015639606983456.000000	17807922346345070.000000	12463784372123126.000000	8548137862959490.000000	5816146879857923.000000	3990838943937454.500000	2281668811202642.500000	1016936644180723.500000	465661430609528.750000	73794688365668117512192.000000	
0.000750	55792226342286730985472.000000	39677786253267480608768.000000	28295646232486225117184.000000	20227529699704281497600.000000	14488259075187796869120.000000	10392824100387291136000.000000	7462545582369618788352.000000	5360240646205994958848.000000	3849133285218105950208.000000	2761344247354830618624.000000	1976625182510514438144.000000	1410581525904945840128.000000	1002250954340728569856.000000	707996467004395225088.000000	496655038292672839680.000000	345609263513342836736.000000	238081779874370191360.000000	162188481833763864576.000000	109060459238563119104.000000	72224603770141720576.000000	46854709557832400896.000000	29807121649415589888.000000	18462964550926901248.000000	11164839100256841728.000000	6643885065177600000.000000	3902690865732462080.000000	2271575700648464640.000000	1330503816305685760.000000	785977838744862464.000000	475649265652626176.000000	295282047632966400.000000	190484766625205600.000000	126635492378767936.000000	87185426313163936.000000	64022955412455440.000000	47366671501195032.000000	34443740095126320.000000	24785766240875624.000000	17638889843238154.000000	12342242901197770.000000	8463315038338672.000000	5757917429421055.000000	3951202719855900.000000	2259743856751971.000000	1008525369890300.250000	463490690130429.687500	74193458377601214054400.000000	
0.000755	55849795403090726223872.000000	39705713121049700204544.000000	28306612022147719102464.000000	20229149145697043349504.000000	14485087901880294572032.000000	10387525335392924467200.000000	7456636506556493463552.000000	5354534460224634355712.000000	3844026738627001712640.000000	2756986020881840996352.000000	1973030593587922075648.000000	1407693658169023135744.000000	999980786445548519424.000000	706244596634860519424.000000	495325284292738940928.000000	344614840547616620544.000000	237348964557542195200.000000	161656005052569288704.000000	108679107852170002432.000000	71955708142245355520.000000	46668830145886429184.000000	29681269178109194240.000000	18380012270255722496.000000	11111410129509752832.000000	6609965830803395584.000000	3881465637114682368.000000	2258465857717450496.000000	1322393255345774592.000000	780949156175697536.000000	472470096636062528.000000	293228762304128384.000000	189108357792581760.000000	125685579915754272.000000	86505951345403968.000000	63503000213755336.000000	46965348401727528.000000	34139960816811744.000000	24558989526804012.000000	17472232548533842.000000	12222481304476416.000000	8379782629526428.000000	5700610419337563.000000	3912216833529634.500000	2238204764282857.000000	1000289692511607.000000	461390804780957.437500	74589888563646956568576.000000	
0.000760	55907474413348798332928.000000	39733604697299071533056.000000	28317485988859615379456.000000	20230664941589917335552.000000	14481821628226292678656.000000	10382147637031334838272.000000	7450665614903847419904.000000	5348781870385167597568.000000	3838886540798183079936.000000	2752604210023006994432.000000	1969420041222524239872.000000	1404795415025891147776.000000	997704219937656537088.000000	704489091735179624448.000000	493993751502715289600.000000	343619835751923122176.000000	236616293230971944960.000000	161124069453990887424.000000	108298472435237830656.000000	71687560575497412608.000000	46483641241554083840.000000	29556001939980615680.000000	18297521640428380160.000000	11058325940509790208.000000	6576294268440210432.000000	3860411635071761408.000000	2245470364441474304.000000	1314357902317750528.000000	775969281012311296.000000	469322906966410112.000000	291196731593721664.000000	187746599249144224.000000	124746072721138608.000000	85834170849324048.000000	62989174962716360.000000	46568973484481040.000000	33840100542762684.000000	24335271408408948.000000	17307920543109190.000000	12104476141582780.000000	8297522801812225.000000	5644212331567779.000000	3873871332172618.000000	2217045087031768.250000	992226209573154.500000	459360154301644.875000	74983965784895903498240.000000	
0.000765	55965255512697828540416.000000	39761458204831725387776.000000	28328267916913162584064.000000	20232078045166486683648.000000	14478461635028066500608.000000	10376692422614764748800.000000	7444634262538196877312.000000	5342984123159761911808.000000	3833713804759528374272.000000	2748199784107021959168.000000	1965794352309445066752.000000	1401887489233730142208.000000	995421825680161636352.000000	702730415103143968768.000000	492660809175725047808.000000	342624538821432836096.000000	235883988519908769792.000000	160592842008169807872.000000	107918674375935819776.000000	71420245743748464640.000000	46299198478292951040.000000	29431354076072841216.000000	18215511509193904128.000000	11005595487681949696.000000	6542873756594443264.000000	3839529574976158720.000000	2232588939108566784.000000	1306397257249665280.000000	771037782800694272.000000	466207390116498688.000000	289185755488309952.000000	186399361265477888.000000	123816885159946112.000000	85170024131485712.000000	62481430080250496.000000	46177504037580248.000000	33544122523041204.000000	24114580463329020.000000	17145927452527606.000000	11988205862229606.000000	8216518726592864.000000	5588710212658211.000000	3836156582022036.500000	2196258560513390.500000	984331613016956.500000	457397161602282.687500	75375677664432777854976.000000	
0.000770	56023130951888186376192.000000	39789270911142466682880.000000	28338957601529848135680.000000	20233389412475792785408.000000	14475009301045577777152.000000	10371161121443471687680.000000	7438543815395354083328.000000	5337142470221643120640.000000	3828509642485373337600.000000	2743773706418860851200.000000	1962154343758801666048.000000	1398970560678081069056.000000	993134159720091877376.000000	700969013769759621120.000000	491326810566936559616.000000	341629223816368619520.000000	235152258405284184064.000000	160062476524947308544.000000	107539823821084459008.000000	71153839324834848768.000000	46115551001295708160.000000	29307355501631832064.000000	18133998517789855744.000000	10953227044703893504.000000	6509707872512130048.000000	3818820711471197184.000000	2219821850279574272.000000	1298511245918839808.000000	766154513960560000.000000	463123411474771904.000000	287195731840249376.000000	185066568092010464.000000	122897960306816352.000000	84513465547183232.000000	61979724435253376.000000	45790901954904656.000000	33251992350812912.000000	23896886422869136.000000	16986227481664438.000000	11873649236099700.000000	8136753770427899.000000	5534091250272454.000000	3799063051888704.000000	2175839000603205.250000	976602649914379.500000	455500279372183.375000	75765012576970756587520.000000	
0.000775	56081093091092015874048.000000	39817040128600421957632.000000	28349554850175117164544.000000	20234599999546622738432.000000	14471466004806409125888.000000	10365555172788154662912.000000	7432395648130738028544.000000	5331258166756876746752.000000	3823275163722060922880.000000	2739326933331931037696.000000	1958500821948142977024.000000	1396045296143646588928.000000	990841763400746008576.000000	699205319388036988928.000000	489992093601419558912.000000	340634150113009139712.000000	234421297390669201408.000000	159533114973373333504.000000	107162021039625437184.000000	70888409272038367232.000000	45932742445883187200.000000	29184032570265522176.000000	18052997362929883136.000000	10901228087028226048.000000	6476800042399106048.000000	3798286419380155904.000000	2207169542377036032.000000	1290699939270554880.000000	761319423354273408.000000	460070893775181952.000000	285226589856274944.000000	183748160245620832.000000	121989249078443824.000000	83864452969300768.000000	61484018457706064.000000	45409129710425000.000000	32963675753840828.000000	23682159007818020.000000	16828794813822760.000000	11760785045059584.000000	8058211340272625.000000	5480342694006587.000000	3762581272771219.000000	2155780283804377.250000	969036114192694.000000	453667986984018.875000	76151959635776877101056.000000	
0.000780	56139134398355847774208.000000	39844763214675003310080.000000	28360059483794995937280.000000	20235710763916584812544.000000	14467833125888510132224.000000	10359876024192305463296.000000	7426191142221348077568.000000	5325332469900573147136.000000	3818011474873541459968.000000	2734860413516993527808.000000	1954834582253845086208.000000	1393112349164811059200.000000	988545163531964383232.000000	697439748674774368256.000000	488656981570395373568.000000	339639563330034401280.000000	233691287589215797248.000000	159004888652124880896.000000	106785357573938348032.000000	70624016833572937728.000000	45750811702224683008.000000	29061408564746338304.000000	17972520994653802496.000000	10849605249521561600.000000	6444153367921570816.000000	3777927990167600128.000000	2194632463033256448.000000	1282963430567281920.000000	756532478676181504.000000	457049771382465856.000000	283278264537847840.000000	182444080518096960.000000	121090702782253792.000000	83222943849182896.000000	60994271929454984.000000	45032149152684312.000000	32679137974436912.000000	23470367622149564.000000	16673603463409152.000000	11649592013477146.000000	7980874851532421.000000	5427451840382140.000000	3726701830917645.500000	2136076343592374.750000	961628844623530.250000	451898789560637.062500	76536508678697111257088.000000	
0.000785	56197247448174225784832.000000	39872437572173993869312.000000	28370471337962835542016.000000	20236722665969198039040.000000	14464112045803356291072.000000	10354125130007134076928.000000	7419931684240082599936.000000	5319366637290346512384.000000	3812719677956165206016.000000	2730375087226188988416.000000	1951156408656892788736.000000	1390172359945082372096.000000	986244872610251931648.000000	695672703887915745280.000000	487321783834057310208.000000	338645696214770974720.000000	232962399722117103616.000000	158477919220908425216.000000	106409917214025613312.000000	70360717382340485120.000000	45569793525929467904.000000	28939504080573140992.000000	17892580784716163072.000000	10798364335406456832.000000	6411770553605620736.000000	3757746540639993344.000000	2182210986800937216.000000	1275301782582787584.000000	751793634043130368.000000	454059971678932416.000000	281350686533007040.000000	181154268579844928.000000	120202270344586112.000000	82588893818821696.000000	60510443249956592.000000	44659921137658648.000000	32398343602399728.000000	23261481285018088.000000	16520627252810626.000000	11540048803249334.000000	7904727729483991.000000	5375406035402531.000000	3691415370224995.000000	2116721171349849.000000	954377724644687.375000	450191217694968.625000	76918650254014581571584.000000	
0.000790	56255424920170254041088.000000	39900060649482581180416.000000	28380790263930052149248.000000	20237636670083324444672.000000	14460304148574771347456.000000	10348303950098630443008.000000	7413618664283642527744.000000	5313361925730460499968.000000	3807400869627241693184.000000	2725871885649809244160.000000	1947467073417477357568.000000	1387225955335999586304.000000	983941389079266590720.000000	693904573324751929344.000000	485986796515218751488.000000	337652769479993065472.000000	232234794027926388736.000000	157952319607240654848.000000	106035776826019053568.000000	70098561101468958720.000000	45389719036291964928.000000	28818337339047297024.000000	17813186678120843264.000000	10747510355521388544.000000	6379653889241339904.000000	3737742978859294208.000000	2169905384895845888.000000	1267715006488380416.000000	747102817123244032.000000	451101407766556288.000000	279443778243966560.000000	179878658982587264.000000	119323897341197904.000000	81962256244872912.000000	60032489235309376.000000	44292405454818144.000000	32121256562397676.000000	23055468642351280.000000	16369839830018296.000000	11432134029703094.000000	7829753421298652.000000	5324192682623293.000000	3656712597542600.500000	2097708818732148.000000	947279682763494.125000	448543827383493.875000	77298375606444645941248.000000	
0.000795	56313650674406875201536.000000	39927630169133161644032.000000	28391021162175775375360.000000	20238460913930635051008.000000	14456418552368825630720.000000	10342421383150921842688.000000	7407259901626160250880.000000	5307324754634745053184.000000	3802060061485759987712.000000	2721354557683622477824.000000	1943769264907346771968.000000	1384274976266358882304.000000	981635903996855713792.000000	692136069126630277120.000000	484652393348059365376.000000	336660929794352807936.000000	231508476994101837824.000000	157428019764249362432.000000	105662834924382633984.000000	69837444483216490496.000000	45210501610181779456.000000	28697843876823756800.000000	17734298009440786432.000000	10697022803304167424.000000	6347796245876459520.000000	3717917336315010048.000000	2157718576104231680.000000	1260206398357491968.000000	742462751949590016.000000	448175991634367872.000000	277558755284582944.000000	178617955391082528.000000	118455961132755920.000000	81343213668492416.000000	59560533057738344.000000	43929686732577912.000000	31847921235571076.000000	22852343471421624.000000	16221235280160276.000000	11325832016283856.000000	7755934710780677.000000	5273798461366432.000000	3622584187361239.000000	2079033927610468.750000	940332737145061.875000	446956313985710.625000	77675819313582393262080.000000	
